"","pos","name","date","time","map"
"21574","1","n00k!e","08/08/13","9.986","cagejump"
"21576","1","n00k!e","29/01/14","34.596","calijump1"
"21577","1","KroPP","13/06/14","31.525","canyonjump"
"21579","1","Lofas","25/11/15","8.586","carmjumpz1"
"21581","1","Zod","20/10/17","6.915","carmjumpz2"
"21583","1","Goblin","09/10/17","16.175","carmjumpz3"
"21585","1","neoxotb","11/03/18","49.584","carmjumpz4"
"21586","1","KroPP","13/01/16","23.970","carmjumpz5"
"21588","1","Goblin","22/02/18","42.355","carmjumpz6"
"21589","1","prd","08/11/17","7.791","carmjumpz7"
"21591","1","APKIS","28/07/15","42.003","carmjumpz8"
"21593","1","prd","03/08/16","10.558","carnage_jumps1"
"21595","1","Goblin","14/02/16","10.758","carnage_jumps2"
"21597","1","n00k!e","02/07/13","17.338","carnage_jumps3"
"21599","1","APKIS","25/09/17","14.829","carnage_jumps4"
"21601","1","ds.ads","05/10/12","6.485","carnage_jumps5"
"21603","1","APKIS","19/11/17","6.384","carnage_jumps6"
"21605","1","yogurt","20/07/16","8.623","carnage_jumps7"
"21607","1","APKIS","24/12/17","18.913","carnage_jumps8"
"21609","1","prd","04/12/14","21.001","carnage_jumps9"
"21611","1","Lofas","03/12/15","198.387","castlejumps"
"21612","1","Lofas","06/07/13","34.140","castro1"
"21614","1","n00k!e","13/05/13","28.804","castro2"
"21615","1","Lofas","24/07/13","20.202","castro3"
"21616","1","Lofas","01/08/13","13.399","castro4"
"21618","1","n00k!e","22/09/15","36.454","castro_league_1"
"21619","1","prd","06/05/16","21.571","castrocross"
"21621","1","Lofas","13/05/13","39.034","castrocross2"
"21623","1","prd","14/02/17","40.339","castrocross3"
"21625","1","ace","23/11/17","25.150","castrocrosseat"
"21627","1","Castro","07/11/15","29.171","castroeat"
"21628","1","KroPP","15/08/14","20.078","castroeat2"
"21630","1","KroPP","27/06/13","51.356","castroeat3"
"21631","1","Lofas","25/01/16","19.625","castroeat4"
"21633","1","yogurt","08/01/18","37.868","castroeat7"
"21635","1","KroPP","21/02/15","92.263","castroenduro1"
"21636","1","KroPP","15/10/13","21.334","castrojump1"
"21638","1","n00k!e","06/12/13","23.038","castronew1"
"21639","1","Lofas","19/03/15","17.891","castronew2"
"21641","1","n00k!e","21/02/14","38.610","castronew3"
"21643","1","prd","03/12/15","4.743","castrorace"
"21645","1","prd","25/11/17","4.752","castrorace2"
"21647","1","ToRc}{","14/09/14","2.865","cat2"
"21649","1","n00k!e","11/05/13","36.330","cat2bored1"
"21650","1","prd","23/03/16","15.547","catmap1"
"21652","1","Lofas","07/09/14","28.646","catmap2"
"21654","1","n00k!e","11/10/15","20.812","cautionjumpz1"
"21656","1","KroPP","02/01/15","17.257","celljump"
"21657","1","prd","01/02/18","28.760","check9b"
"21659","1","KroPP","09/01/15","48.799","cheesyjump1"
"21660","1","Goblin","30/06/15","26.197","chickens"
"21662","1","prd","20/01/16","13.959","chooj_jump3"
"21664","1","APKIS","05/08/15","16.677","chooj_jump4"
"21665","1","prd","08/09/15","12.594","chooj_jump5"
"21667","1","yogurt","24/07/16","28.978","chooj_jump6"
"21668","1","prd","20/08/15","59.170","chooj_jump7"
"21669","1","n00k!e","13/05/13","22.690","chooj_jump8"
"21671","1","APKIS","21/09/15","45.606","chooj_jump9"
"21673","1","Lofas","01/09/13","18.138","chooj_jumps1"
"21675","1","KroPP","09/09/15","24.586","chooj_jumps2"
"21677","1","Lofas","26/11/15","44.165","chopper1"
"21679","1","KroPP","10/04/13","31.998","cityjump1"
"21681","1","Lofas","16/06/13","1.672","cja"
"21683","1","prd","15/05/17","17.292","cjmp1"
"21685","1","KroPP","04/10/15","2.997","cjmps1"
"21687","1","Lofas","16/07/13","2.916","cjmps3"
"21689","1","Goblin","21/02/16","9.692","cjtryout2"
"21691","1","KroPP","01/11/14","132.800","cjumps1"
"21692","1","prd","01/11/15","5.949","ckjump2"
"21694","1","ds.ads","01/02/13","9.287","ckjump3"
"21696","1","Lofas","14/12/12","25.935","cliffhanger"
"21698","1","KroPP","01/01/15","24.783","clipzjump1"
"21699","1","APKIS","05/08/15","31.356","clipzjump2"
"21701","1","n00k!e","06/02/14","17.958","clipzjump3"
"21702","1","neoxotb","02/03/18","50.333","clipzjump4"
"21704","1","mule_0wnz","11/01/18","21.037","clipzjump5a"
"21706","1","santher","06/04/14","34.657","clipzjump6"
"21708","1","prd","09/01/17","51.856","clipzratrace"
"21710","1","APKIS","05/02/16","90.672","clipzratrace2"
"21712","1","prd","17/01/17","5.878","cnslong"
"21714","1","ace","02/09/17","8.180","coantartic1"
"21716","1","PRO-kypop","17/03/17","3.427","cobra1"
"21718","1","APKIS","28/07/15","30.088","corejumps1"
"21719","1","APKIS","30/07/15","17.070","corejumps2"
"21720","1","Goblin","03/07/17","18.843","cosjumpz"
"21721","1","Lofas","17/11/13","77.613","crazjump"
"21722","1","KroPP","05/06/14","46.279","crazjump2a"
"21723","1","KroPP","21/08/15","32.975","crazy1"
"21724","1","n00k!e","04/05/14","36.984","crazy2"
"21725","1","n00k!e","25/02/14","20.858","crazy2a"
"21727","1","Lofas","22/03/14","231.638","crazy3"
"21728","1","n00k!e","11/03/14","34.698","crazy4"
"21729","1","Goblin","16/09/17","24.535","crazy5"
"21731","1","Goblin","25/10/17","27.739","crazy6"
"21732","1","EnZ","10/06/12","4.743","crazy8"
"21734","1","KroPP","27/08/15","95.801","crazyjump10"
"21735","1","Goblin","22/10/17","20.648","crossjump"
"21736","1","Lofas","29/11/14","29.790","crossrace1"
"21738","1","KroPP","07/02/15","97.846","csojump_b6"
"21739","1","Stoner","04/04/12","20.764","cubejumps1"
"21740","1","ds.ads","19/11/12","45.271","cuda_j1"
"21742","1","Lofas","10/07/12","39.724","cudararejump"
"21743","1","APKIS","12/01/18","57.813","d3ljump1"
"21744","1","KroPP","26/04/13","51.832","d3ljump10"
"21745","1","prd","17/08/16","31.338","d3ljump2a"
"21747","1","KroPP","01/01/16","150.133","d3ljump3a"
"21749","1","APKIS","12/10/15","51.561","d3ljump4"
"21751","1","Goblin","15/11/17","25.376","d3ljump5"
"21753","1","prd","29/12/17","11.802","d3ljump6"
"21755","1","Caboom","17/02/18","41.873","d3ljump6b"
"21757","1","yogurt","07/01/18","54.919","d3ljump7"
"21758","1","ace","19/10/17","64.903","d3ljump8a"
"21759","1","}}Wetarded{{","13/01/18","53.806","d3ljump9"
"21761","1","yogurt","15/04/17","6.361","d3m0n_njump"
"21763","1","prd","01/10/16","16.513","dafire1"
"21765","1","APKIS","06/08/15","20.243","dafire2"
"21767","1","prd","28/09/16","20.514","dan_race"
"21769","1","Castro","02/04/14","6.134","dan_slide"
"21771","1","KroPP","12/06/14","51.642","danjumps2"
"21772","1","prd","07/12/17","51.385","danjumps5"
"21774","1","prd","14/10/15","7.860","darkjump1"
"21776","1","KroPP","11/01/16","22.111","ddjump"
"21778","1","KroPP","28/06/13","23.539","ddjump1"
"21780","1","Lofas","07/11/13","46.454","ddjump10"
"21782","1","APKIS","05/02/16","20.289","ddjump11"
"21784","1","Lofas","28/07/13","38.607","ddjump12"
"21786","1","Lofas","17/06/14","37.260","ddjump2a"
"21788","1","KroPP","14/01/14","34.597","ddjump3"
"21790","1","KroPP","05/06/14","46.205","ddjump4"
"21792","1","KroPP","06/01/15","24.304","ddjump5"
"21794","1","KroPP","19/12/15","48.217","ddjump6"
"21795","1","APKIS","20/04/15","42.244","ddjump7"
"21797","1","Lofas","18/08/13","45.818","ddjump8"
"21798","1","Lofas","28/02/13","46.149","ddjump9"
"21799","1","ace","25/09/17","8.564","ddrace"
"21801","1","Castro","22/04/14","5.645","ddrace_ice"
"21803","1","Lofas","25/09/14","76.786","death_jump01_easy"
"21805","1","Goblin","27/10/15","5.026","decerjump1"
"21807","1","PRO-kypop","22/03/17","3.155","decerjump2a"
"21809","1","KroPP","07/05/14","18.049","decerjump3"
"21811","1","cr33pz","26/10/14","10.402","decerjump4"
"21813","1","ds.ads","17/11/12","51.596","decerjump5"
"21815","1","Lofas","18/06/13","7.469","decerjump6"
"21817","1","KroPP","02/05/15","23.924","decino2box"
"21819","1","Lofas","29/03/13","64.823","decinojump1"
"21820","1","Goblin","14/02/16","128.804","decinojump10"
"21822","1","KroPP","17/01/15","10.149","decinojump11"
"21824","1","prd","02/02/18","53.242","decinojump12"
"21825","1","Cr4zy","15/07/12","3.641","decinojump13"
"21827","1","Lofas","18/12/13","14.227","decinojump14"
"21829","1","prd","14/11/17","9.678","decinojump15"
"21831","1","KroPP","23/04/14","9.825","decinojump16"
"21833","1","prd","28/11/15","9.877","decinojump17"
"21835","1","Lofas","20/10/12","21.374","decinojump18"
"21836","1","APKIS","10/08/15","16.878","decinojump19"
"21838","1","n00k!e","09/03/14","24.182","decinojump2"
"21839","1","Lofas","03/01/16","92.681","decinojump3"
"21840","1","OpkeZ","17/02/18","75.258","decinojump4"
"21842","1","RoN!N","19/05/14","76.817","decinojump5"
"21843","1","Lofas","28/10/13","16.015","decinojump6"
"21845","1","Stoner","17/07/12","14.751","decinojump7"
"21847","1","(MCS)Faderjok","05/12/12","45.656","decinojump8"
"21849","1","prd","06/02/16","6.013","decinojump9"
"21851","1","Lofas","21/10/13","16.349","dedicate_jump"
"21852","1","ace","29/11/16","29.816","demijump"
"21853","1","Lofas","29/03/14","10.194","demojump1"
"21855","1","Killa","21/05/17","8.965","demon_cj"
"21857","1","KroPP","05/12/12","62.997","demonjump"
"21858","1","Goblin","07/03/16","10.463","denjump"
"21860","1","ace","25/10/16","17.967","denjump2"
"21862","1","ace","11/12/16","5.806","denjump3"
"21864","1","prd","19/01/18","9.510","desjump2e"
"21866","1","KroPP","12/11/15","26.897","devilc"
"21867","1","Lofas","22/07/14","26.275","dfwjump1b"
"21868","1","APKIS","25/02/16","32.242","diablojumps"
"21870","1","Stoner","11/12/12","20.291","diablojumps2r"
"21872","1","KroPP","26/05/14","20.479","dijump1"
"21874","1","n00k!e","24/11/13","84.380","direkjumps"
"21875","1","prd","23/01/18","10.657","direkjumps2"
"21877","1","Lofas","28/08/13","40.004","direkjumps3"
"21879","1","Lofas","06/02/14","82.813","direkjumps4"
"21881","1","prd","08/01/18","25.835","div1final2014"
"21882","1","Goblin","09/09/17","25.230","div2_final_2014"
"21884","1","prd","15/02/18","9.922","dj_half_pipe"
"21886","1","Goblin","18/11/17","9.582","dj_ice_tiers"
"21888","1","quazilin","01/06/13","17.800","dj_mars_3_way"
"21889","1","KroPP","25/08/15","115.848","dj_n_kropp_scs1"
"21890","1","prd","26/03/17","19.235","dj_speedway1"
"21892","1","prd","13/10/16","23.236","dj_speedway2"
"21894","1","prd","25/10/16","39.423","dj_speedway3"
"21896","1","KroPP","16/12/12","29.877","dkor"
"21897","1","KroPP","19/11/14","58.957","dockjump1"
"21898","1","Castro","07/12/15","24.862","domination"
"21900","1","KroPP","23/01/15","37.910","dontfall"
"21901","1","KroPP","29/04/13","20.410","dope1"
"21903","1","Castro","17/12/15","26.328","dope2"
"21905","1","Goblin","25/02/16","19.700","dope3"
"21907","1","Lofas","27/02/16","116.307","dopjump"
"21909","1","KroPP","21/11/14","125.827","dopjump2"
"21910","1","prd","24/08/17","22.460","downed"
"21911","1","Lofas","22/07/14","24.660","drachsjump1a"
"21912","1","n00k!e","27/04/15","16.563","drachsjump1b"
"21913","1","KroPP","03/03/16","55.061","drachsjump1b7a"
"21914","1","Goblin","21/12/17","7.850","drachsjump2b1"
"21916","1","KroPP","26/03/15","32.621","drachsrace1"
"21918","1","KroPP","01/04/15","33.699","drachsrace1a"
"21919","1","Lofas","17/02/13","47.479","draxi1"
"21920","1","Killa","12/03/18","18.842","draxi10"
"21921","1","prd","23/12/17","32.088","draxi2"
"21922","1","Goblin","09/01/18","28.947","draxi3"
"21923","1","Killa","13/02/18","23.786","draxi4"
"21924","1","KroPP","02/04/15","23.107","draxi5"
"21925","1","Lofas","24/09/13","55.018","draxi6"
"21926","1","KroPP","23/01/15","18.804","draxi7"
"21927","1","Lofas","14/01/18","16.679","draxi8"
"21928","1","ds.ads","01/02/13","14.386","draxi9"
"21930","1","Goblin","15/09/17","23.277","draxi_run01"
"21931","1","prd","01/12/16","16.535","draxi_run02"
"21933","1","n00k!e","30/05/13","8.272","drdm4"
"21935","1","ace","21/11/14","26.785","dsoq2"
"21936","1","n00k!e","23/07/14","22.116","dukeysjump1"
"21938","1","KroPP","11/09/15","65.475","dungeon"
"21939","1","prd","30/08/15","9.660","dxjump1"
"21941","1","Stoner","12/11/17","12.443","dxjump2"
"21943","1","ds.ads","18/01/18","34.094","easyjumps"
"21945","1","Goblin","21/08/13","6.319","easymap"
"21947","1","Goblin","06/02/18","17.051","easyrace"
"21949","1","n00k!e","25/01/14","20.021","ecjump5"
"21950","1","Lofas","12/03/14","48.995","ecljump1"
"21952","1","Killa","17/03/18","20.931","ecljump10"
"21954","1","KroPP","28/05/14","38.466","ecljump11"
"21956","1","Goblin","25/08/17","54.834","ecljump14"
"21957","1","neoxotb","10/03/18","82.910","ecljump2"
"21958","1","KroPP","21/11/14","40.419","ecljump3"
"21959","1","ds.ads","31/10/12","266.116","ecljump4"
"21960","1","KroPP","15/06/14","34.546","ecljump6"
"21961","1","Skyline","31/10/13","23.132","ecljump7"
"21963","1","prd","12/09/16","11.397","ecljump8"
"21965","1","Stoner","17/03/13","18.787","ecljump9"
"21966","1","KroPP","25/04/15","52.765","ecllv2"
"21968","1","KroPP","03/08/13","80.327","edge_easy"
"21970","1","KroPP","02/09/13","62.634","edge_easy2"
"21972","1","KroPP","29/08/13","136.143","edge_good_jumps"
"21974","1","KroPP","06/08/13","91.770","edge_hard"
"21975","1","KroPP","02/09/13","20.538","edge_hard2"
"21977","1","n00k!e","15/03/18","22.989","edge_leet"
"21978","1","KroPP","06/08/13","100.475","edge_medium"
"21980","1","KroPP","05/09/13","39.065","edge_medium2"
"21982","1","TeiOch^[tLk]","16/09/13","25.854","edge_rocket"
"21984","1","Lofas","07/10/15","11.370","edit1"
"21986","1","prd","26/10/17","43.089","edvinjump"
"21988","1","KroPP","25/08/15","34.661","edvinjump2"
"21989","1","prd","15/02/18","10.303","edvinjump3"
"21991","1","KroPP","15/08/15","26.607","edvinjump4"
"21992","1","yogurt","03/07/17","15.808","edvinjump5"
"21994","1","Goblin","16/04/17","9.353","edvinjump6"
"21996","1","prd","26/10/17","46.633","edvinjump7"
"21997","1","Goblin","21/02/18","32.274","edvinjump8"
"21998","1","Killa","22/02/18","19.512","edvinjump9"
"21999","1","KroPP","04/12/14","13.425","egjump1"
"22000","1","prd","08/11/16","39.371","egyptrace1"
"22001","1","KroPP","10/11/12","29.795","egyptrace3"
"22002","1","KroPP","20/10/12","31.246","egyptrace4"
"22003","1","Castro","21/03/14","7.643","ej1"
"22004","1","n00k!e","11/10/15","17.300","ejump3"
"22005","1","g0rky","25/09/13","17.744","eljump1"
"22006","1","Goblin","25/10/17","4.738","eminencejump"
"22007","1","Lofas","09/08/13","6.507","enver1"
"22008","1","KroPP","29/02/16","23.789","enver2"
"22009","1","RoN!N","18/07/14","20.341","enver3"
"22010","1","ace","14/02/17","11.190","epicjump2"
"22011","1","APKIS","12/03/15","33.250","esjumps"
"22012","1","prd","03/11/17","28.876","esjumps2"
"22013","1","Stoner","15/12/17","10.063","esjumps3"
"22014","1","santher","28/07/12","41.334","esjumps3b"
"22015","1","KroPP","28/03/16","37.963","esjumps4"
"22016","1","KroPP","14/01/16","78.068","esjumps5"
"22017","1","Goblin","19/09/17","24.422","esjumps6"
"22018","1","Lofas","09/07/13","138.266","esughhjumps"
"22019","1","KroPP","11/08/15","778.658","eternity"
"22020","1","KroPP","20/06/15","132.954","eternity01"
"22021","1","KroPP","22/06/15","148.943","eternity02"
"22022","1","KroPP","29/06/15","137.429","eternity03"
"22023","1","APKIS","14/07/15","182.188","eternity04"
"22024","1","Stoner","21/09/12","11.730","etwjump1"
"22025","1","KroPP","05/06/14","17.197","etwjump2"
"22026","1","KroPP","05/06/14","22.589","etwjump3b"
"22027","1","KroPP","03/10/15","32.489","etwjump4"
"22028","1","(MCS)Faderjok","01/10/13","30.065","etwjump5"
"22029","1","ds.ads","03/10/12","24.419","etwjump6"
"22030","1","KroPP","17/05/14","29.526","etwjump6a"
"22031","1","KroPP","20/09/15","85.334","etwjump7"
"22032","1","KroPP","21/11/14","10.139","ever"
"22033","1","Goblin","19/02/18","10.039","everjump1"
"22034","1","GreenJumper","03/02/14","63.205","everjump2"
"22035","1","Goblin","09/10/17","43.348","everjump3"
"22036","1","prd","23/10/17","57.319","everjump4"
"22037","1","Stoner","26/12/15","44.815","everjump5"
"22038","1","KroPP","10/09/15","31.668","everjump6"
"22039","1","Stoner","13/12/17","28.505","everlast3"
"22040","1","Tig","15/06/12","68.026","everlast7"
"22041","1","KroPP","22/12/15","37.473","everlast8"
"22042","1","KroPP","23/06/14","9.190","exjump1"
"22043","1","OpkeZ","10/03/18","24.937","exjumping"
"22044","1","n00k!e","08/05/13","18.839","exjumping2"
"22045","1","prd","12/07/15","7.308","ezz_tj_1_v2"
"22046","1","Goblin","28/10/17","47.510","factory"
"22047","1","KroPP","24/11/12","27.633","falling"
"22048","1","KroPP","13/11/15","19.667","fastjump01a"
"22049","1","g0rky","15/08/12","7.767","fastjump02a"
"22050","1","yogurt","05/11/17","34.843","fastjump03a"
"22051","1","prd","10/09/15","22.963","fastjump04a"
"22052","1","KroPP","16/10/13","16.601","fastneasy"
"22053","1","n00k!e","27/09/17","15.957","fastneasy1"
"22054","1","Lofas","04/06/14","24.587","fastneasy2"
"22055","1","yogurt","27/12/17","26.441","fastneasy3"
"22056","1","n00k!e","22/09/15","56.895","fataljump1"
"22057","1","KroPP","28/05/14","19.464","fcojump1"
"22058","1","Killa","24/01/13","17.877","fcojump2"
"22059","1","prd","13/03/15","4.800","fdmjump"
"22060","1","KroPP","20/07/13","27.917","fear1"
"22061","1","Goblin","20/08/13","8.144","fear2"
"22062","1","n00k!e","31/10/13","76.852","fear3"
"22063","1","Lofas","12/06/14","4.485","fear4"
"22064","1","Castro","14/04/14","93.935","fearjumps12"
"22065","1","prd","04/11/17","26.911","fearjumps13"
"22066","1","APKIS","17/12/17","46.984","fearjumps16"
"22067","1","prd","09/01/18","28.421","fearjumps17"
"22068","1","Lofas","07/05/13","27.050","fearjumps2"
"22069","1","n00k!e","30/09/17","39.992","fearjumps6"
"22070","1","APKIS","10/04/15","24.548","fearjumps7"
"22071","1","KroPP","05/01/16","22.107","fearjumps8"
"22072","1","Lofas","07/10/15","12.067","filterjump1"
"22073","1","KroPP","19/02/16","12.449","filterjump2"
"22074","1","n00k!e","24/10/14","22.608","finn1"
"22075","1","KroPP","04/04/15","20.589","firejump1"
"22076","1","KroPP","25/04/14","78.538","firejump2"
"22077","1","RoN!N","03/07/14","38.463","fjumpexam1"
"22078","1","KroPP","18/03/14","38.661","flib1"
"22079","1","KroPP","01/07/14","14.500","floppy_gibbon"
"22080","1","ds.ads","11/11/12","15.122","flunxmap1"
"22081","1","Killa","11/02/18","22.616","flunxmap2"
"22082","1","Lofas","26/05/13","45.494","fly1"
"22083","1","cr33pz","06/01/16","10.165","fly1a"
"22084","1","Goblin","15/11/15","44.494","fly2"
"22085","1","prd","13/10/16","27.463","flyjumpboy"
"22086","1","KroPP","05/06/14","31.339","forbiddenjump1"
"22087","1","Goblin","01/10/17","189.890","forbiddenjump10"
"22088","1","prd","10/03/17","42.824","forbiddenjump11"
"22089","1","n00k!e","28/12/12","34.846","forbiddenjump12"
"22090","1","n00k!e","28/11/13","88.798","forbiddenjump13"
"22091","1","prd","01/12/16","14.099","forbiddenjump14"
"22092","1","n00k!e","30/12/12","44.640","forbiddenjump15"
"22093","1","KroPP","15/11/12","27.764","forbiddenjump16"
"22094","1","Goblin","13/04/17","56.951","forbiddenjump17"
"22095","1","KroPP","10/12/12","14.207","forbiddenjump18"
"22096","1","KroPP","27/01/13","77.588","forbiddenjump19"
"22097","1","prd","08/11/16","38.991","forbiddenjump2"
"22098","1","n00k!e","21/11/15","36.521","forbiddenjump20"
"22099","1","Lofas","11/12/12","26.040","forbiddenjump21"
"22533","1","n00k!e","30/12/12","103.700","forbiddenjump22"
"22534","1","KroPP","30/09/13","27.890","forbiddenjump23"
"22536","1","Goblin","02/06/17","55.781","forbiddenjump24"
"22537","1","n00k!e","31/12/12","138.112","forbiddenjump25"
"22538","1","Killa","10/03/15","19.090","forbiddenjump26"
"22539","1","n00k!e","14/04/13","39.466","forbiddenjump27"
"22540","1","Goblin","10/12/17","11.748","forbiddenjump28"
"22541","1","prd","12/12/16","47.423","forbiddenjump29"
"22542","1","n00k!e","13/04/14","35.358","forbiddenjump3"
"22543","1","n00k!e","22/01/14","192.522","forbiddenjump30"
"22544","1","KroPP","20/08/13","90.298","forbiddenjump4b"
"22545","1","Goblin","30/09/17","181.453","forbiddenjump5"
"22546","1","KroPP","29/11/14","25.657","forbiddenjump6"
"22547","1","KroPP","22/11/14","21.243","forbiddenjump7"
"22548","1","n00k!e","05/02/14","17.976","forbiddenjump8"
"22549","1","KroPP","14/02/15","266.027","forbiddenjump9"
"22550","1","KroPP","12/11/14","14.371","forcejump"
"22552","1","n00k!e","05/01/14","30.454","forkjumping"
"22554","1","KroPP","16/01/15","83.633","fragjump"
"22556","1","yogurt","06/02/18","71.638","fragjump2"
"22558","1","prd","07/06/15","3.343","fragjumpt"
"22560","1","Castro","21/12/13","22.000","freezejump"
"22561","1","KroPP","29/06/13","12.104","frogsjumps"
"22563","1","Goblin","02/12/17","23.379","ft1"
"22564","1","n00k!e","21/04/15","47.094","ft2"
"22565","1","n00k!e","09/02/14","79.281","ft3"
"22566","1","Lofas","04/12/15","55.701","ft4"
"22567","1","Goblin","24/09/17","29.950","funjump"
"22569","1","APKIS","18/02/15","46.177","funjump2"
"22570","1","KroPP","22/02/13","30.901","funjump3"
"22572","1","APKIS","03/02/18","35.761","funjump4"
"22573","1","yogurt","31/10/16","37.338","funjump5"
"22574","1","Lofas","18/10/13","41.281","funjump6"
"22575","1","KroPP","13/06/14","54.854","funjump7"
"22576","1","Lofas","12/02/14","130.006","funjump8"
"22577","1","Lofas","14/06/15","28.998","funjumping1"
"22579","1","n00k!e","02/03/15","75.847","funkedup"
"22580","1","Lofas","29/08/14","6.590","fx2"
"22582","1","KroPP","09/03/16","86.994","g_jump1"
"22583","1","yogurt","12/01/18","64.842","g_jump2"
"22585","1","Goblin","20/10/17","24.351","g_jump3"
"22586","1","KroPP","11/04/15","89.161","g_jump4"
"22587","1","yogurt","27/09/17","7.890","gaborjump1"
"22589","1","mule_0wnz","13/01/16","10.630","gaborjump2"
"22591","1","GreenJumper","17/01/15","14.861","gaborjump3a"
"22592","1","KroPP","17/01/15","1.388","gay1"
"22594","1","yogurt","29/01/18","1.313","gay10"
"22596","1","ace","25/04/17","2.185","gay11"
"22598","1","ace","04/12/15","1.444","gay12"
"22600","1","Zod","03/10/17","1.216","gay13"
"22602","1","theloneranger","05/06/14","1.205","gay14"
"22604","1","ace","23/09/17","1.575","gay2"
"22606","1","leviathan","23/09/17","1.159","gay3"
"22608","1","ace","25/11/17","1.676","gay4"
"22610","1","ToRc}{","22/07/14","1.337","gay5"
"22612","1","^WhIzArD^","12/05/16","2.768","gay6"
"22614","1","Lofas","19/08/13","2.729","gay7"
"22615","1","leviathan","03/10/17","1.100","gay8"
"22617","1","leviathan","03/10/17","1.044","gay9"
"22619","1","Lofas","18/08/14","16.036","ghost_race"
"22621","1","Castro","11/03/14","26.729","gibbonjump01"
"22622","1","Goblin","06/03/16","55.915","gibbonjump02b"
"22623","1","APKIS","07/10/15","47.948","gibbonjump03"
"22624","1","APKIS","21/10/17","32.603","gibbonjump04"
"22625","1","}}Wetarded{{","27/09/17","49.070","gibbonjump05"
"22626","1","KroPP","14/01/15","112.042","gibbonjump06"
"22627","1","rl","20/11/16","60.027","gibbonjump07"
"22629","1","Killa","06/02/18","16.531","gibbonjump09"
"22630","1","santher","23/07/14","32.395","gj1"
"22632","1","APKIS","02/03/16","35.200","gj2"
"22634","1","Lofas","13/03/14","11.717","gj3"
"22635","1","Killa","10/03/18","32.672","gj4"
"22636","1","KroPP","28/08/13","20.351","gj5"
"22637","1","prd","07/12/17","30.861","gj6"
"22639","1","KroPP","24/11/12","36.603","glock1"
"22640","1","KroPP","03/07/14","68.612","glockfj3"
"22641","1","KroPP","21/05/14","39.489","glockj1"
"22642","1","KroPP","08/04/15","41.990","glockobj"
"22644","1","Killa","10/03/18","5.939","godsquickiebeta"
"22646","1","Killa","13/03/18","29.898","gonadz"
"22648","1","ace","15/02/17","11.756","gouki1"
"22650","1","ace","20/05/16","14.312","gouki2"
"22652","1","KroPP","21/03/16","44.923","gouki3"
"22654","1","Goblin","19/06/15","44.348","gouki4"
"22656","1","prd","03/12/17","30.707","gouki5"
"22657","1","maq","24/11/17","83.423","gouki6"
"22658","1","_PLAY_","01/01/13","25.401","goukimaze"
"22660","1","_PLAY_","13/08/14","32.876","goukimaze2"
"22661","1","yogurt","14/05/17","138.384","goukimaze3"
"22663","1","prd","26/10/16","20.718","goukispeed1"
"22665","1","Goblin","10/12/17","13.201","gowni"
"22666","1","Lofas","20/10/13","15.835","gq1a"
"22668","1","Castro","20/11/14","15.180","gq2a"
"22669","1","n00k!e","15/03/15","17.707","gr_lava"
"22671","1","GreenJumper","16/03/14","26.303","grbb"
"22672","1","the_FRESH_k1d","30/07/17","14.794","grjump"
"22674","1","prd","16/01/18","13.053","grjump1"
"22676","1","KroPP","10/11/14","18.044","grjump2"
"22677","1","KroPP","28/11/14","32.637","grjump3"
"22678","1","KroPP","06/01/14","49.874","grjump4b"
"22679","1","KroPP","18/12/15","32.830","grjump5"
"22681","1","Goblin","04/10/17","14.689","grjump6b"
"22682","1","prd","17/11/17","28.432","grjump7"
"22683","1","KroPP","07/01/14","24.800","grjump8"
"22684","1","Lofas","22/07/15","22.748","grjump9"
"22685","1","Goblin","14/01/18","17.446","grrooms"
"22687","1","n00k!e","18/09/15","13.760","gunnajump1"
"22689","1","prd","09/02/16","21.417","gurktest"
"22690","1","KroPP","12/06/15","11.482","gxjump1"
"22692","1","KroPP","09/04/15","24.697","gxjump2"
"22694","1","KroPP","22/06/14","43.210","gxjump3"
"22695","1","prd","14/12/17","37.255","gxjump4"
"22697","1","KroPP","05/07/15","89.939","gxjump5"
"22698","1","KroPP","19/11/14","20.175","gxjumpl33t"
"22699","1","Lofas","07/08/12","14.555","h4ppyjump1a"
"22701","1","Goblin","14/08/17","5.815","h4ppyjump2"
"22703","1","GreenJumper","21/01/16","3.303","h4ppyjump3"
"22705","1","n00k!e","19/09/15","7.586","h4ppyjump4"
"22707","1","prd","02/08/15","4.361","h4ppyjump5"
"22709","1","APKIS","10/07/15","11.455","h4ppyjump6"
"22711","1","Goblin","28/09/17","5.089","h4ppyjump7"
"22713","1","n00k!e","26/10/14","13.118","h4ppyjump8a"
"22715","1","KroPP","04/05/14","41.911","h4z3_6"
"22716","1","Goblin","25/08/17","12.886","h4z3_maze"
"22718","1","KroPP","27/12/13","10.191","h4z3s_tryout_map"
"22720","1","APKIS","06/03/16","30.185","hahn1"
"22721","1","KroPP","17/01/15","159.295","hall_of_fame"
"22723","1","KroPP","19/11/14","55.489","hannibal"
"22724","1","KroPP","09/04/15","52.017","hardjump2"
"22725","1","prd","18/01/17","39.030","hauntedrace"
"22727","1","Lofas","02/10/17","9.501","hawk1"
"22729","1","prd","20/02/16","5.683","hawkjmp2"
"22731","1","APKIS","11/11/17","11.272","hawkjmp4"
"22733","1","OpkeZ","20/01/18","14.174","hbjmp1"
"22735","1","Lofas","16/10/15","29.780","hbjmp2000"
"22737","1","Casper","29/03/15","34.820","hbjmp2005"
